match_id,model_version,prediction_timestamp,source_snapshot_timestamp,kickoff_utc,approval_status,row_index,valid,reasons
2026_K_0627_ConUzb,M1_B1,2026-06-21T18:24:03.943579+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-27T23:30:00+00:00,approved,322,True,
2026_K_0627_ConUzb,M2_market,2026-06-21T18:24:03.943597+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-27T23:30:00+00:00,shadow,323,True,
2026_K_0627_ConUzb,M3_75_25,2026-06-21T18:24:03.943611+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-27T23:30:00+00:00,shadow,324,True,
2026_K_0627_ConUzb,M4_50_50,2026-06-21T18:24:03.943624+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-27T23:30:00+00:00,shadow,325,True,
2026_K_0627_ConUzb,M5_25_75,2026-06-21T18:24:03.943637+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-27T23:30:00+00:00,shadow,326,True,
2026_J_0628_AlgAus,M1_B1,2026-06-21T18:24:03.943823+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-28T02:00:00+00:00,approved,327,True,
2026_J_0628_AlgAus,M2_market,2026-06-21T18:24:03.943841+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-28T02:00:00+00:00,shadow,328,True,
2026_J_0628_AlgAus,M3_75_25,2026-06-21T18:24:03.943854+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-28T02:00:00+00:00,shadow,329,True,
2026_J_0628_AlgAus,M4_50_50,2026-06-21T18:24:03.943867+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-28T02:00:00+00:00,shadow,330,True,
2026_J_0628_AlgAus,M5_25_75,2026-06-21T18:24:03.943880+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-28T02:00:00+00:00,shadow,331,True,
2026_J_0628_JorArg,M1_B1,2026-06-21T18:24:03.944074+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-28T02:00:00+00:00,approved,332,True,
2026_J_0628_JorArg,M2_market,2026-06-21T18:24:03.944092+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-28T02:00:00+00:00,shadow,333,True,
2026_J_0628_JorArg,M3_75_25,2026-06-21T18:24:03.944105+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-28T02:00:00+00:00,shadow,334,True,
2026_J_0628_JorArg,M4_50_50,2026-06-21T18:24:03.944119+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-28T02:00:00+00:00,shadow,335,True,
2026_J_0628_JorArg,M5_25_75,2026-06-21T18:24:03.944132+00:00,2026-06-21T18:24:03.933310+00:00,2026-06-28T02:00:00+00:00,shadow,336,True,
2026_G_0621_BelIra,M1_B1,2026-06-21T18:40:05.067120+00:00,2026-06-21T18:40:05.064613+00:00,2026-06-21T19:00:00+00:00,approved,337,True,
2026_G_0621_BelIra,M2_market,2026-06-21T18:40:05.067151+00:00,2026-06-21T18:40:05.064613+00:00,2026-06-21T19:00:00+00:00,shadow,338,True,
2026_G_0621_BelIra,M3_75_25,2026-06-21T18:40:05.067169+00:00,2026-06-21T18:40:05.064613+00:00,2026-06-21T19:00:00+00:00,shadow,339,True,
2026_G_0621_BelIra,M4_50_50,2026-06-21T18:40:05.067184+00:00,2026-06-21T18:40:05.064613+00:00,2026-06-21T19:00:00+00:00,shadow,340,True,
2026_G_0621_BelIra,M5_25_75,2026-06-21T18:40:05.067199+00:00,2026-06-21T18:40:05.064613+00:00,2026-06-21T19:00:00+00:00,shadow,341,True,
2026_G_0621_BelIra,M1_B1,2026-06-21T18:40:10.582652+00:00,2026-06-21T18:40:10.580238+00:00,2026-06-21T19:00:00+00:00,approved,342,True,
2026_G_0621_BelIra,M2_market,2026-06-21T18:40:10.582688+00:00,2026-06-21T18:40:10.580238+00:00,2026-06-21T19:00:00+00:00,shadow,343,True,
2026_G_0621_BelIra,M3_75_25,2026-06-21T18:40:10.582707+00:00,2026-06-21T18:40:10.580238+00:00,2026-06-21T19:00:00+00:00,shadow,344,True,
2026_G_0621_BelIra,M4_50_50,2026-06-21T18:40:10.582723+00:00,2026-06-21T18:40:10.580238+00:00,2026-06-21T19:00:00+00:00,shadow,345,True,
2026_G_0621_BelIra,M5_25_75,2026-06-21T18:40:10.582738+00:00,2026-06-21T18:40:10.580238+00:00,2026-06-21T19:00:00+00:00,shadow,346,True,
2026_G_0621_BelIra,M1_B1,2026-06-21T18:55:06.833321+00:00,2026-06-21T18:55:06.830899+00:00,2026-06-21T19:00:00+00:00,approved,347,True,
2026_G_0621_BelIra,M2_market,2026-06-21T18:55:06.833349+00:00,2026-06-21T18:55:06.830899+00:00,2026-06-21T19:00:00+00:00,shadow,348,True,
2026_G_0621_BelIra,M3_75_25,2026-06-21T18:55:06.833366+00:00,2026-06-21T18:55:06.830899+00:00,2026-06-21T19:00:00+00:00,shadow,349,True,
2026_G_0621_BelIra,M4_50_50,2026-06-21T18:55:06.833381+00:00,2026-06-21T18:55:06.830899+00:00,2026-06-21T19:00:00+00:00,shadow,350,True,
2026_G_0621_BelIra,M5_25_75,2026-06-21T18:55:06.833395+00:00,2026-06-21T18:55:06.830899+00:00,2026-06-21T19:00:00+00:00,shadow,351,True,
2026_H_0621_UruCap,M1_B1,2026-06-21T20:20:14.031143+00:00,2026-06-21T20:20:14.028590+00:00,2026-06-21T22:00:00+00:00,approved,352,True,
2026_H_0621_UruCap,M2_market,2026-06-21T20:20:14.031175+00:00,2026-06-21T20:20:14.028590+00:00,2026-06-21T22:00:00+00:00,shadow,353,True,
2026_H_0621_UruCap,M3_75_25,2026-06-21T20:20:14.031192+00:00,2026-06-21T20:20:14.028590+00:00,2026-06-21T22:00:00+00:00,shadow,354,True,
2026_H_0621_UruCap,M4_50_50,2026-06-21T20:20:14.031207+00:00,2026-06-21T20:20:14.028590+00:00,2026-06-21T22:00:00+00:00,shadow,355,True,
2026_H_0621_UruCap,M5_25_75,2026-06-21T20:20:14.031221+00:00,2026-06-21T20:20:14.028590+00:00,2026-06-21T22:00:00+00:00,shadow,356,True,
2026_H_0621_UruCap,M1_B1,2026-06-21T21:40:20.798265+00:00,2026-06-21T21:40:20.795875+00:00,2026-06-21T22:00:00+00:00,approved,357,True,
2026_H_0621_UruCap,M2_market,2026-06-21T21:40:20.798294+00:00,2026-06-21T21:40:20.795875+00:00,2026-06-21T22:00:00+00:00,shadow,358,True,
2026_H_0621_UruCap,M3_75_25,2026-06-21T21:40:20.798311+00:00,2026-06-21T21:40:20.795875+00:00,2026-06-21T22:00:00+00:00,shadow,359,True,
2026_H_0621_UruCap,M4_50_50,2026-06-21T21:40:20.798326+00:00,2026-06-21T21:40:20.795875+00:00,2026-06-21T22:00:00+00:00,shadow,360,True,
2026_H_0621_UruCap,M5_25_75,2026-06-21T21:40:20.798339+00:00,2026-06-21T21:40:20.795875+00:00,2026-06-21T22:00:00+00:00,shadow,361,True,
2026_H_0621_UruCap,M1_B1,2026-06-21T21:55:22.444555+00:00,2026-06-21T21:55:22.442301+00:00,2026-06-21T22:00:00+00:00,approved,362,True,
2026_H_0621_UruCap,M2_market,2026-06-21T21:55:22.444584+00:00,2026-06-21T21:55:22.442301+00:00,2026-06-21T22:00:00+00:00,shadow,363,True,
2026_H_0621_UruCap,M3_75_25,2026-06-21T21:55:22.444604+00:00,2026-06-21T21:55:22.442301+00:00,2026-06-21T22:00:00+00:00,shadow,364,True,
2026_H_0621_UruCap,M4_50_50,2026-06-21T21:55:22.444618+00:00,2026-06-21T21:55:22.442301+00:00,2026-06-21T22:00:00+00:00,shadow,365,True,
2026_H_0621_UruCap,M5_25_75,2026-06-21T21:55:22.444632+00:00,2026-06-21T21:55:22.442301+00:00,2026-06-21T22:00:00+00:00,shadow,366,True,
2026_G_0622_NewEgy,M1_B1,2026-06-21T23:20:29.379016+00:00,2026-06-21T23:20:29.376727+00:00,2026-06-22T01:00:00+00:00,approved,367,True,
2026_G_0622_NewEgy,M2_market,2026-06-21T23:20:29.379046+00:00,2026-06-21T23:20:29.376727+00:00,2026-06-22T01:00:00+00:00,shadow,368,True,
2026_G_0622_NewEgy,M3_75_25,2026-06-21T23:20:29.379063+00:00,2026-06-21T23:20:29.376727+00:00,2026-06-22T01:00:00+00:00,shadow,369,True,
2026_G_0622_NewEgy,M4_50_50,2026-06-21T23:20:29.379078+00:00,2026-06-21T23:20:29.376727+00:00,2026-06-22T01:00:00+00:00,shadow,370,True,
2026_G_0622_NewEgy,M5_25_75,2026-06-21T23:20:29.379091+00:00,2026-06-21T23:20:29.376727+00:00,2026-06-22T01:00:00+00:00,shadow,371,True,
2026_K_0623_PorUzb,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-23T17:00:00+00:00,approved,372,True,
2026_L_0623_EngGha,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-23T20:00:00+00:00,approved,373,True,
2026_L_0623_PanCro,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-23T23:00:00+00:00,approved,374,True,
2026_K_0624_ColCon,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-24T02:00:00+00:00,approved,375,True,
2026_B_0624_BosQat,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-24T19:00:00+00:00,approved,376,True,
2026_B_0624_SwiCan,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-24T19:00:00+00:00,approved,377,True,
2026_C_0624_MorHai,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-24T22:00:00+00:00,approved,378,True,
2026_C_0624_ScoBra,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-24T22:00:00+00:00,approved,379,True,
2026_A_0625_CzeMex,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-25T01:00:00+00:00,approved,380,True,
2026_A_0625_SouKor,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-25T01:00:00+00:00,approved,381,True,
2026_E_0625_CurIvo,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-25T20:00:00+00:00,approved,382,True,
2026_E_0625_EcuGer,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-25T20:00:00+00:00,approved,383,True,
2026_F_0625_JapSwe,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-25T23:00:00+00:00,approved,384,True,
2026_F_0625_TunNet,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-25T23:00:00+00:00,approved,385,True,
2026_D_0626_ParAus,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-26T02:00:00+00:00,approved,386,True,
2026_D_0626_TurUni,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-26T02:00:00+00:00,approved,387,True,
2026_I_0626_NorFra,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-26T19:00:00+00:00,approved,388,True,
2026_I_0626_SenIra,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-26T19:00:00+00:00,approved,389,True,
2026_H_0627_CapSau,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-27T00:00:00+00:00,approved,390,True,
2026_H_0627_UruSpa,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-27T00:00:00+00:00,approved,391,True,
2026_G_0627_EgyIra,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-27T03:00:00+00:00,approved,392,True,
2026_G_0627_NewBel,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-27T03:00:00+00:00,approved,393,True,
2026_L_0627_CroGha,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-27T21:00:00+00:00,approved,394,True,
2026_L_0627_PanEng,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-27T21:00:00+00:00,approved,395,True,
2026_K_0627_ColPor,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-27T23:30:00+00:00,approved,396,True,
2026_K_0627_ConUzb,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-27T23:30:00+00:00,approved,397,True,
2026_J_0628_AlgAus,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-28T02:00:00+00:00,approved,398,True,
2026_J_0628_JorArg,M1_B1,2026-06-23T04:06:38.459148+00:00,2026-06-23T04:06:26.408483+00:00,2026-06-28T02:00:00+00:00,approved,399,True,
2026_K_0623_PorUzb,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-23T17:00:00+00:00,approved,400,True,
2026_L_0623_EngGha,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-23T20:00:00+00:00,approved,401,True,
2026_L_0623_PanCro,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-23T23:00:00+00:00,approved,402,True,
2026_K_0624_ColCon,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-24T02:00:00+00:00,approved,403,True,
2026_B_0624_BosQat,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-24T19:00:00+00:00,approved,404,True,
2026_B_0624_SwiCan,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-24T19:00:00+00:00,approved,405,True,
2026_C_0624_MorHai,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-24T22:00:00+00:00,approved,406,True,
2026_C_0624_ScoBra,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-24T22:00:00+00:00,approved,407,True,
2026_A_0625_CzeMex,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-25T01:00:00+00:00,approved,408,True,
2026_A_0625_SouKor,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-25T01:00:00+00:00,approved,409,True,
2026_E_0625_CurIvo,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-25T20:00:00+00:00,approved,410,True,
2026_E_0625_EcuGer,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-25T20:00:00+00:00,approved,411,True,
2026_F_0625_JapSwe,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-25T23:00:00+00:00,approved,412,True,
2026_F_0625_TunNet,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-25T23:00:00+00:00,approved,413,True,
2026_D_0626_ParAus,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-26T02:00:00+00:00,approved,414,True,
2026_D_0626_TurUni,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-26T02:00:00+00:00,approved,415,True,
2026_I_0626_NorFra,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-26T19:00:00+00:00,approved,416,True,
2026_I_0626_SenIra,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-26T19:00:00+00:00,approved,417,True,
2026_H_0627_CapSau,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-27T00:00:00+00:00,approved,418,True,
2026_H_0627_UruSpa,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-27T00:00:00+00:00,approved,419,True,
2026_G_0627_EgyIra,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-27T03:00:00+00:00,approved,420,True,
2026_G_0627_NewBel,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-27T03:00:00+00:00,approved,421,True,
2026_L_0627_CroGha,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-27T21:00:00+00:00,approved,422,True,
2026_L_0627_PanEng,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-27T21:00:00+00:00,approved,423,True,
2026_K_0627_ColPor,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-27T23:30:00+00:00,approved,424,True,
2026_K_0627_ConUzb,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-27T23:30:00+00:00,approved,425,True,
2026_J_0628_AlgAus,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-28T02:00:00+00:00,approved,426,True,
2026_J_0628_JorArg,M1_B1,2026-06-23T06:08:24.288576+00:00,2026-06-23T06:08:16.150391+00:00,2026-06-28T02:00:00+00:00,approved,427,True,
2026_K_0623_PorUzb,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-23T17:00:00+00:00,approved,428,True,
2026_L_0623_EngGha,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-23T20:00:00+00:00,approved,429,True,
2026_L_0623_PanCro,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-23T23:00:00+00:00,approved,430,True,
2026_K_0624_ColCon,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-24T02:00:00+00:00,approved,431,True,
2026_B_0624_BosQat,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-24T19:00:00+00:00,approved,432,True,
2026_B_0624_SwiCan,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-24T19:00:00+00:00,approved,433,True,
2026_C_0624_MorHai,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-24T22:00:00+00:00,approved,434,True,
2026_C_0624_ScoBra,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-24T22:00:00+00:00,approved,435,True,
2026_A_0625_CzeMex,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-25T01:00:00+00:00,approved,436,True,
2026_A_0625_SouKor,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-25T01:00:00+00:00,approved,437,True,
2026_E_0625_CurIvo,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-25T20:00:00+00:00,approved,438,True,
2026_E_0625_EcuGer,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-25T20:00:00+00:00,approved,439,True,
2026_F_0625_JapSwe,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-25T23:00:00+00:00,approved,440,True,
2026_F_0625_TunNet,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-25T23:00:00+00:00,approved,441,True,
2026_D_0626_ParAus,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-26T02:00:00+00:00,approved,442,True,
2026_D_0626_TurUni,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-26T02:00:00+00:00,approved,443,True,
2026_I_0626_NorFra,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-26T19:00:00+00:00,approved,444,True,
2026_I_0626_SenIra,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-26T19:00:00+00:00,approved,445,True,
2026_H_0627_CapSau,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-27T00:00:00+00:00,approved,446,True,
2026_H_0627_UruSpa,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-27T00:00:00+00:00,approved,447,True,
2026_G_0627_EgyIra,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-27T03:00:00+00:00,approved,448,True,
2026_G_0627_NewBel,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-27T03:00:00+00:00,approved,449,True,
2026_L_0627_CroGha,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-27T21:00:00+00:00,approved,450,True,
2026_L_0627_PanEng,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-27T21:00:00+00:00,approved,451,True,
2026_K_0627_ColPor,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-27T23:30:00+00:00,approved,452,True,
2026_K_0627_ConUzb,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-27T23:30:00+00:00,approved,453,True,
2026_J_0628_AlgAus,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-28T02:00:00+00:00,approved,454,True,
2026_J_0628_JorArg,M1_B1,2026-06-23T08:13:15.725233+00:00,2026-06-23T08:13:13.405483+00:00,2026-06-28T02:00:00+00:00,approved,455,True,
2026_K_0623_PorUzb,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-23T17:00:00+00:00,approved,456,True,
2026_L_0623_EngGha,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-23T20:00:00+00:00,approved,457,True,
2026_L_0623_PanCro,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-23T23:00:00+00:00,approved,458,True,
2026_K_0624_ColCon,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-24T02:00:00+00:00,approved,459,True,
2026_B_0624_BosQat,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-24T19:00:00+00:00,approved,460,True,
2026_B_0624_SwiCan,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-24T19:00:00+00:00,approved,461,True,
2026_C_0624_MorHai,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-24T22:00:00+00:00,approved,462,True,
2026_C_0624_ScoBra,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-24T22:00:00+00:00,approved,463,True,
2026_A_0625_CzeMex,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-25T01:00:00+00:00,approved,464,True,
2026_A_0625_SouKor,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-25T01:00:00+00:00,approved,465,True,
2026_E_0625_CurIvo,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-25T20:00:00+00:00,approved,466,True,
2026_E_0625_EcuGer,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-25T20:00:00+00:00,approved,467,True,
2026_F_0625_JapSwe,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-25T23:00:00+00:00,approved,468,True,
2026_F_0625_TunNet,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-25T23:00:00+00:00,approved,469,True,
2026_D_0626_ParAus,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-26T02:00:00+00:00,approved,470,True,
2026_D_0626_TurUni,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-26T02:00:00+00:00,approved,471,True,
2026_I_0626_NorFra,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-26T19:00:00+00:00,approved,472,True,
2026_I_0626_SenIra,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-26T19:00:00+00:00,approved,473,True,
2026_H_0627_CapSau,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-27T00:00:00+00:00,approved,474,True,
2026_H_0627_UruSpa,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-27T00:00:00+00:00,approved,475,True,
2026_G_0627_EgyIra,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-27T03:00:00+00:00,approved,476,True,
2026_G_0627_NewBel,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-27T03:00:00+00:00,approved,477,True,
2026_L_0627_CroGha,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-27T21:00:00+00:00,approved,478,True,
2026_L_0627_PanEng,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-27T21:00:00+00:00,approved,479,True,
2026_K_0627_ColPor,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-27T23:30:00+00:00,approved,480,True,
2026_K_0627_ConUzb,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-27T23:30:00+00:00,approved,481,True,
2026_J_0628_AlgAus,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-28T02:00:00+00:00,approved,482,True,
2026_J_0628_JorArg,M1_B1,2026-06-23T10:18:15.272130+00:00,2026-06-23T10:18:12.674615+00:00,2026-06-28T02:00:00+00:00,approved,483,True,
2026_K_0623_PorUzb,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-23T17:00:00+00:00,approved,484,True,
2026_L_0623_EngGha,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-23T20:00:00+00:00,approved,485,True,
