canonical_match_id,provider_fixture_id,league_name,season,comp_type,kickoff_utc,cohort,raw_events_state,raw_lineups_state,execution_status
135/2021/2021-11-28/515/500,731721,SerieA,2021,club,2021-11-28T14:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-10-27/487/502,731677,SerieA,2021,club,2021-10-27T18:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-04-25/488/496,731921,SerieA,2021,club,2022-04-25T18:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-09-23/497/494,731629,SerieA,2021,club,2021-09-23T18:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-01-23/511/497,731805,SerieA,2021,club,2022-01-23T17:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-01-23/503/488,731813,SerieA,2021,club,2022-01-23T14:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-08-27/494/517,731603,SerieA,2021,club,2021-08-27T16:30:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-08-28/499/500,731594,SerieA,2021,club,2021-08-28T16:30:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-11-01/500/490,731685,SerieA,2021,club,2021-11-01T19:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-08-23/498/489,731591,SerieA,2021,club,2021-08-23T18:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-01-21/504/500,731807,SerieA,2021,club,2022-01-21T19:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-02-26/514/500,731850,SerieA,2021,club,2022-02-26T14:05:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-09-12/498/505,731611,SerieA,2021,club,2021-09-12T10:30:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-12-10/495/498,731745,SerieA,2021,club,2021-12-10T19:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-02-13/511/490,731825,SerieA,2021,club,2022-02-13T14:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-11-20/499/515,731704,SerieA,2021,club,2021-11-20T14:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-09-17/488/503,731621,SerieA,2021,club,2021-09-17T18:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-01-22/487/499,731809,SerieA,2021,club,2022-01-22T19:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-10-30/499/487,731684,SerieA,2021,club,2021-10-30T13:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-01-15/496/494,731797,SerieA,2021,club,2022-01-15T19:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-03-12/489/511,731868,SerieA,2021,club,2022-03-12T19:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-10-22/503/495,731673,SerieA,2021,club,2021-10-22T16:30:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-12-01/488/492,731732,SerieA,2021,club,2021-12-01T19:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-02-05/502/487,731816,SerieA,2021,club,2022-02-05T19:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-10-24/499/494,731664,SerieA,2021,club,2021-10-24T10:30:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-02-19/497/504,731839,SerieA,2021,club,2022-02-19T17:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-12-06/511/494,731736,SerieA,2021,club,2021-12-06T17:30:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-12-04/489/514,731738,SerieA,2021,club,2021-12-04T14:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-05-06/505/511,731937,SerieA,2021,club,2022-05-06T16:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-02-27/503/490,731853,SerieA,2021,club,2022-02-27T11:35:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-02-06/500/511,731815,SerieA,2021,club,2022-02-06T14:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-01-16/499/505,731794,SerieA,2021,club,2022-01-16T19:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-01-16/497/490,731799,SerieA,2021,club,2022-01-16T17:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-12-12/505/490,731747,SerieA,2021,club,2021-12-12T19:45:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-04-04/504/495,731886,SerieA,2021,club,2022-04-04T16:30:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-02-13/504/494,731827,SerieA,2021,club,2022-02-13T14:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-05-07/503/492,731942,SerieA,2021,club,2022-05-07T13:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2021-11-06/496/502,731696,SerieA,2021,club,2021-11-06T17:00:00+00:00,player_history_club,pending,pending,pending
135/2021/2022-04-18/492/497,731910,SerieA,2021,club,2022-04-18T17:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-11-08/520/489,881910,SerieA,2022,club,2022-11-08T19:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-03-12/496/498,882034,SerieA,2022,club,2023-03-12T19:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-24/487/489,881965,SerieA,2022,club,2023-01-24T19:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-01/511/489,881851,SerieA,2022,club,2022-10-01T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-06-04/497/515,882154,SerieA,2022,club,2023-06-04T19:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-11-06/497/487,881908,SerieA,2022,club,2022-11-06T17:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-21/496/511,881884,SerieA,2022,club,2022-10-21T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-08-21/500/504,881797,SerieA,2022,club,2022-08-21T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-06-04/499/1579,882150,SerieA,2022,club,2023-06-04T19:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-09-18/1579/496,881844,SerieA,2022,club,2022-09-18T13:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-02-12/492/520,881997,SerieA,2022,club,2023-02-12T19:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-02/487/515,881855,SerieA,2022,club,2022-10-02T10:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-04-15/505/1579,882072,SerieA,2022,club,2023-04-15T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-09/494/499,881869,SerieA,2022,club,2022-10-09T13:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-04-28/515/1579,882099,SerieA,2022,club,2023-04-28T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-15/494/500,881959,SerieA,2022,club,2023-01-15T14:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-04-16/503/514,882079,SerieA,2022,club,2023-04-16T13:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-09-04/504/498,881825,SerieA,2022,club,2022-09-04T16:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-28/511/503,881973,SerieA,2022,club,2023-01-28T14:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-16/492/500,881876,SerieA,2022,club,2022-10-16T16:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-22/489/1579,881885,SerieA,2022,club,2022-10-22T16:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-08/487/511,881944,SerieA,2022,club,2023-01-08T14:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-11-06/500/503,881901,SerieA,2022,club,2022-11-06T11:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-11-11/511/520,881922,SerieA,2022,club,2022-11-11T19:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-08-13/867/505,881782,SerieA,2022,club,2022-08-13T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-16/505/514,881873,SerieA,2022,club,2022-10-16T10:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-04-08/504/488,882062,SerieA,2022,club,2023-04-08T16:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-09-16/514/867,881846,SerieA,2022,club,2022-09-16T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-05-28/1579/867,882149,SerieA,2022,club,2023-05-28T13:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-21/514/492,881967,SerieA,2022,club,2023-01-21T17:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-09-03/489/505,881821,SerieA,2022,club,2022-09-03T16:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-03-04/499/494,882020,SerieA,2022,club,2023-03-04T17:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-03-12/867/503,882035,SerieA,2022,club,2023-03-12T11:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-05-21/494/487,882138,SerieA,2022,club,2023-05-21T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-15/488/487,881957,SerieA,2022,club,2023-01-15T11:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-08-30/488/489,881810,SerieA,2022,club,2022-08-30T16:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-02/867/520,881856,SerieA,2022,club,2022-10-02T13:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-23/499/487,881880,SerieA,2022,club,2022-10-23T16:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-03-12/504/1579,882033,SerieA,2022,club,2023-03-12T14:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-08-27/489/500,881804,SerieA,2022,club,2022-08-27T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-17/867/502,881875,SerieA,2022,club,2022-10-17T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-11-06/498/502,881905,SerieA,2022,club,2022-11-06T14:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-05-28/496/489,882142,SerieA,2022,club,2023-05-28T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-08-13/489/494,881780,SerieA,2022,club,2022-08-13T16:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-06-03/503/505,882158,SerieA,2022,club,2023-06-03T16:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-03-10/515/505,882039,SerieA,2022,club,2023-03-10T19:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-04-16/497/494,882074,SerieA,2022,club,2023-04-16T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-09/1579/515,881864,SerieA,2022,club,2022-10-09T13:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-05-04/494/492,882109,SerieA,2022,club,2023-05-04T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-03-19/503/492,882049,SerieA,2022,club,2023-03-19T14:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-02-28/520/497,882011,SerieA,2022,club,2023-02-28T17:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-02/488/514,881859,SerieA,2022,club,2022-10-02T13:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-02-18/1579/489,882003,SerieA,2022,club,2023-02-18T17:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-04-22/487/503,882083,SerieA,2022,club,2023-04-22T16:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-04-16/867/498,882073,SerieA,2022,club,2023-04-16T10:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-28/520/505,881972,SerieA,2022,club,2023-01-28T17:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-02-12/496/502,881993,SerieA,2022,club,2023-02-12T17:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-05-26/498/488,882144,SerieA,2022,club,2023-05-26T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-11-13/499/505,881920,SerieA,2022,club,2022-11-13T11:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-09/514/504,881866,SerieA,2022,club,2022-10-09T13:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-02-25/867/488,882015,SerieA,2022,club,2023-02-25T19:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-04/488/498,881939,SerieA,2022,club,2023-01-04T11:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-11-06/1579/504,881906,SerieA,2022,club,2022-11-06T14:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-02-10/489/503,881996,SerieA,2022,club,2023-02-10T19:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-30/511/499,881895,SerieA,2022,club,2022-10-30T11:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-05-03/499/515,882100,SerieA,2022,club,2023-05-03T16:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-04-08/494/1579,882068,SerieA,2022,club,2023-04-08T10:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-24/488/504,881888,SerieA,2022,club,2022-10-24T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-11-13/504/515,881923,SerieA,2022,club,2022-11-13T14:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-05-13/514/499,882126,SerieA,2022,club,2023-05-13T13:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-09-04/494/497,881826,SerieA,2022,club,2022-09-04T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-15/511/1579,881871,SerieA,2022,club,2022-10-15T13:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-05-14/500/497,882120,SerieA,2022,club,2023-05-14T16:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-11-10/487/1579,881914,SerieA,2022,club,2022-11-10T19:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-29/489/488,881976,SerieA,2022,club,2023-01-29T11:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-14/867/489,881954,SerieA,2022,club,2023-01-14T17:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-30/487/514,881893,SerieA,2022,club,2022-10-30T17:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-10-15/499/488,881870,SerieA,2022,club,2022-10-15T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-04-08/498/520,882064,SerieA,2022,club,2023-04-08T14:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-23/500/520,881960,SerieA,2022,club,2023-01-23T17:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-11-05/499/492,881900,SerieA,2022,club,2022-11-05T17:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-03-19/502/867,882041,SerieA,2022,club,2023-03-19T14:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-06-03/520/514,882151,SerieA,2022,club,2023-06-03T19:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-11-10/504/496,881912,SerieA,2022,club,2022-11-10T17:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-08-31/492/867,881817,SerieA,2022,club,2022-08-31T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-14/520/1579,881951,SerieA,2022,club,2023-01-14T14:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-02-13/504/514,881992,SerieA,2022,club,2023-02-13T17:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-05-07/867/504,882115,SerieA,2022,club,2023-05-07T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-03-19/487/497,882043,SerieA,2022,club,2023-03-19T17:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-08/515/867,881949,SerieA,2022,club,2023-01-08T14:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-09-05/1579/499,881827,SerieA,2022,club,2022-09-05T16:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-01-04/867/487,881937,SerieA,2022,club,2023-01-04T15:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-06-04/867/500,882155,SerieA,2022,club,2023-06-04T19:00:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-02-27/504/502,882017,SerieA,2022,club,2023-02-27T17:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-09-18/489/492,881843,SerieA,2022,club,2022-09-18T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-02-06/1579/498,881984,SerieA,2022,club,2023-02-06T19:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-04-28/867/494,882094,SerieA,2022,club,2023-04-28T16:30:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-09-03/487/492,881822,SerieA,2022,club,2022-09-03T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2022-09-17/503/488,881848,SerieA,2022,club,2022-09-17T18:45:00+00:00,player_history_club,pending,pending,pending
135/2022/2023-02-11/487/499,881994,SerieA,2022,club,2023-02-11T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-09-01/497/489,1052279,SerieA,2023,club,2023-09-01T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-10-28/496/504,1052347,SerieA,2023,club,2023-10-28T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-10-07/505/500,1052327,SerieA,2023,club,2023-10-07T13:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-18/867/499,1052616,SerieA,2023,club,2024-05-18T16:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-26/504/505,1052628,SerieA,2023,club,2024-05-26T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-04-06/489/867,1052558,SerieA,2023,club,2024-04-06T13:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-01-28/502/505,1052465,SerieA,2023,club,2024-01-28T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-02-25/867/505,1052508,SerieA,2023,club,2024-02-25T17:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-10-30/511/499,1052344,SerieA,2023,club,2023-10-30T17:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-02-18/512/497,1052495,SerieA,2023,club,2024-02-18T17:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-12-23/497/492,1052419,SerieA,2023,club,2023-12-23T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-26/499/503,1052623,SerieA,2023,club,2024-05-26T16:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-01-13/504/511,1052447,SerieA,2023,club,2024-01-13T17:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-01-28/487/492,1052469,SerieA,2023,club,2024-01-28T17:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-23/490/502,1052624,SerieA,2023,club,2024-05-23T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-24/495/500,1052627,SerieA,2023,club,2024-05-24T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-08-26/489/503,1052269,SerieA,2023,club,2023-08-26T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-04-07/512/500,1052555,SerieA,2023,club,2024-04-07T10:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-08-27/487/495,1052268,SerieA,2023,club,2023-08-27T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-10-21/488/487,1052340,SerieA,2023,club,2023-10-21T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-19/494/511,1052622,SerieA,2023,club,2024-05-19T13:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-09-03/867/514,1052277,SerieA,2023,club,2023-09-03T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-04-01/867/497,1052549,SerieA,2023,club,2024-04-01T16:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-09-27/504/499,1052307,SerieA,2023,club,2023-09-27T16:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-12-23/503/494,1052422,SerieA,2023,club,2023-12-23T14:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-12-04/503/499,1052391,SerieA,2023,club,2023-12-04T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-12-30/490/511,1052424,SerieA,2023,club,2023-12-30T14:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-12/495/488,1052606,SerieA,2023,club,2024-05-12T13:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-04-06/511/503,1052554,SerieA,2023,club,2024-04-06T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-12-01/1579/496,1052388,SerieA,2023,club,2023-12-01T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-26/487/488,1052630,SerieA,2023,club,2024-05-26T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-05/504/502,1052595,SerieA,2023,club,2024-05-05T13:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-11-12/492/511,1052370,SerieA,2023,club,2023-11-12T11:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-09-17/490/494,1052283,SerieA,2023,club,2023-09-17T10:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-11-10/495/504,1052364,SerieA,2023,club,2023-11-10T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-09-23/487/1579,1052296,SerieA,2023,club,2023-09-23T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-12-18/499/514,1052403,SerieA,2023,club,2023-12-18T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-10-06/867/488,1052330,SerieA,2023,club,2023-10-06T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-08-20/867/487,1052258,SerieA,2023,club,2023-08-20T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-05/511/512,1052594,SerieA,2023,club,2024-05-05T13:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-12-30/499/867,1052423,SerieA,2023,club,2023-12-30T11:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-08-20/497/514,1052259,SerieA,2023,club,2023-08-20T16:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-10-08/1579/514,1052331,SerieA,2023,club,2023-10-08T10:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-11/492/500,1052612,SerieA,2023,club,2024-05-11T16:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-09-17/1579/867,1052290,SerieA,2023,club,2023-09-17T13:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-09-02/494/512,1052282,SerieA,2023,club,2023-09-02T16:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-04-27/487/504,1052590,SerieA,2023,club,2024-04-27T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-04-29/495/490,1052587,SerieA,2023,club,2024-04-29T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-09-30/514/505,1052319,SerieA,2023,club,2023-09-30T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-12-09/505/494,1052398,SerieA,2023,club,2023-12-09T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-09-30/867/492,1052316,SerieA,2023,club,2023-09-30T13:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-04-26/512/514,1052586,SerieA,2023,club,2024-04-26T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-04-15/502/495,1052565,SerieA,2023,club,2024-04-15T16:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-02-18/511/502,1052494,SerieA,2023,club,2024-02-18T14:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-08-27/496/500,1052267,SerieA,2023,club,2023-08-27T16:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-03-17/497/488,1052540,SerieA,2023,club,2024-03-17T17:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-04-27/496/489,1052589,SerieA,2023,club,2024-04-27T16:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-02-03/494/1579,1052482,SerieA,2023,club,2024-02-03T14:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-01-07/497/499,1052438,SerieA,2023,club,2024-01-07T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-12-08/496/492,1052399,SerieA,2023,club,2023-12-08T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-02-03/512/489,1052476,SerieA,2023,club,2024-02-03T17:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-09-17/497/511,1052291,SerieA,2023,club,2023-09-17T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-02-04/492/504,1052479,SerieA,2023,club,2024-02-04T14:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-12/487/511,1052609,SerieA,2023,club,2024-05-12T10:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-02-24/495/494,1052506,SerieA,2023,club,2024-02-24T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-04-12/487/514,1052567,SerieA,2023,club,2024-04-12T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-11-26/497/494,1052381,SerieA,2023,club,2023-11-26T17:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-12/496/514,1052608,SerieA,2023,club,2024-05-12T16:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-02-10/490/487,1052484,SerieA,2023,club,2024-02-10T14:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-09-16/505/489,1052288,SerieA,2023,club,2023-09-16T16:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-12-03/502/514,1052383,SerieA,2023,club,2023-12-03T14:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-09-22/514/512,1052299,SerieA,2023,club,2023-09-22T16:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-25/496/1579,1052629,SerieA,2023,club,2024-05-25T16:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-01-21/514/495,1052459,SerieA,2023,club,2024-01-21T17:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-02-11/1579/504,1052489,SerieA,2023,club,2024-02-11T14:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-02-17/504/496,1052496,SerieA,2023,club,2024-02-17T17:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-02-17/492/495,1052500,SerieA,2023,club,2024-02-17T14:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-02-23/500/504,1052503,SerieA,2023,club,2024-02-23T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-01-27/496/511,1052468,SerieA,2023,club,2024-01-27T17:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-12-22/1579/502,1052418,SerieA,2023,club,2023-12-22T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-04-06/497/487,1052560,SerieA,2023,club,2024-04-06T16:00:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-04/488/505,1052600,SerieA,2023,club,2024-05-04T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-11-10/488/514,1052371,SerieA,2023,club,2023-11-10T17:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-05-18/503/489,1052621,SerieA,2023,club,2024-05-18T18:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-04-28/505/503,1052588,SerieA,2023,club,2024-04-28T10:30:00+00:00,player_history_club,pending,pending,pending
135/2023/2023-12-29/487/512,1052429,SerieA,2023,club,2023-12-29T19:45:00+00:00,player_history_club,pending,pending,pending
135/2023/2024-01-07/514/496,1052439,SerieA,2023,club,2024-01-07T17:00:00+00:00,player_history_club,pending,pending,pending
