sb_match_id,api_fixture_id,competition_label,kickoff_date,bridge_confidence,comp_type,raw_corpus,reconciled_corpus,international_population,exact_bridge_population,xg_snapshot_population,event_process_population,residual_population,primary_evaluation_population,loco_evaluation_population,dropped_at_stage,drop_reason,drop_detail
3942349,1219959,UEFA Euro 2024,2024-07-05,exact,international,1,1,1,1,0,0,0,0,0,event_process_population,missing_statsbomb_events,exact intl bridge match has no StatsBomb event JSON in the on-disk read-only cache (prior pull pruned); cannot produce leakage-safe snapshots
3942227,1219689,UEFA Euro 2024,2024-07-06,exact,international,1,1,1,1,0,0,0,0,0,event_process_population,missing_statsbomb_events,exact intl bridge match has no StatsBomb event JSON in the on-disk read-only cache (prior pull pruned); cannot produce leakage-safe snapshots
3942382,1220308,UEFA Euro 2024,2024-07-06,exact,international,1,1,1,1,0,0,0,0,0,event_process_population,missing_statsbomb_events,exact intl bridge match has no StatsBomb event JSON in the on-disk read-only cache (prior pull pruned); cannot produce leakage-safe snapshots
3942752,1225853,UEFA Euro 2024,2024-07-09,exact,international,1,1,1,1,0,0,0,0,0,event_process_population,missing_statsbomb_events,exact intl bridge match has no StatsBomb event JSON in the on-disk read-only cache (prior pull pruned); cannot produce leakage-safe snapshots
3942819,1227539,UEFA Euro 2024,2024-07-10,exact,international,1,1,1,1,0,0,0,0,0,event_process_population,missing_statsbomb_events,exact intl bridge match has no StatsBomb event JSON in the on-disk read-only cache (prior pull pruned); cannot produce leakage-safe snapshots
3943043,1232551,UEFA Euro 2024,2024-07-14,exact,international,1,1,1,1,0,0,0,0,0,event_process_population,missing_statsbomb_events,exact intl bridge match has no StatsBomb event JSON in the on-disk read-only cache (prior pull pruned); cannot produce leakage-safe snapshots
,132759,UEFA Euro 2020,2019-03-21,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132760,UEFA Euro 2020,2019-03-21,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132768,UEFA Euro 2020,2019-03-21,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,failed_reconciliation,bridge rejected (date_mismatch); never entered the exact international population
,132764,UEFA Euro 2020,2019-03-21,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132761,UEFA Euro 2020,2019-03-21,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132763,UEFA Euro 2020,2019-03-21,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132767,UEFA Euro 2020,2019-03-21,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132766,UEFA Euro 2020,2019-03-21,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132765,UEFA Euro 2020,2019-03-21,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132762,UEFA Euro 2020,2019-03-21,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132769,UEFA Euro 2020,2019-03-22,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132770,UEFA Euro 2020,2019-03-22,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,failed_reconciliation,bridge rejected (date_mismatch); never entered the exact international population
,132771,UEFA Euro 2020,2019-03-22,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132775,UEFA Euro 2020,2019-03-22,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132772,UEFA Euro 2020,2019-03-22,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132774,UEFA Euro 2020,2019-03-22,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132773,UEFA Euro 2020,2019-03-22,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132776,UEFA Euro 2020,2019-03-23,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132778,UEFA Euro 2020,2019-03-23,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132777,UEFA Euro 2020,2019-03-23,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132779,UEFA Euro 2020,2019-03-23,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132780,UEFA Euro 2020,2019-03-23,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132782,UEFA Euro 2020,2019-03-23,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132781,UEFA Euro 2020,2019-03-23,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132783,UEFA Euro 2020,2019-03-23,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132784,UEFA Euro 2020,2019-03-24,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132785,UEFA Euro 2020,2019-03-24,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132786,UEFA Euro 2020,2019-03-24,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132788,UEFA Euro 2020,2019-03-24,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132787,UEFA Euro 2020,2019-03-24,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132792,UEFA Euro 2020,2019-03-24,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132789,UEFA Euro 2020,2019-03-24,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132791,UEFA Euro 2020,2019-03-24,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132793,UEFA Euro 2020,2019-03-24,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132790,UEFA Euro 2020,2019-03-24,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132794,UEFA Euro 2020,2019-03-25,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132799,UEFA Euro 2020,2019-03-25,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132797,UEFA Euro 2020,2019-03-25,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132798,UEFA Euro 2020,2019-03-25,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
,132795,UEFA Euro 2020,2019-03-25,rejected,international,1,0,1,0,0,0,0,0,0,exact_bridge_population,ambiguous_bridge,bridge rejected (no_statsbomb_candidate); never entered the exact international population
